,title,color,imageUrl,price,gender,brand,description,composition,cotton
17,Weka Kids Tee. 6201,matcha,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/Weka_20kids_20tee_20matcha_5000x.jpg?v=1643919195,16.75,kid,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
18,Weka Kids Tee. 6201,navy,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/1200_kids_tee_solid_navy_-_SBP_9673_5000x.jpg?v=1643919195,16.75,kid,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
19,Weka Kids Tee. 6201,grey,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/1200_kids_tee_marle_grey_-_SBP_9552_1200x.jpg?v=1643919195,16.75,kid,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
20,Tui Tee - Pukeko Stripe. 1001,white navy,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/296_Image2_80675c61-1f8b-4465-8852-8ebc4b7a3aa9_5000x.jpg?v=1634702063,30.15,women,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
21,Fantail Tee. 1102,pumpkin spice,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/plF7wbQ_5000x.jpg?v=1631837129,32.83,women,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
22,Fantail Tee - P??keko Stripe. 1102,white navy,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/1102.FantailTee-pukekostripe-whitenavy-SBP28588_5000x.jpg?v=1634701857,32.83,women,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
23,MaterniTee - Pumpkin Spice,pumpkin spice,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/4201._20MaterniTee_20-_20Pumpkin_20Spice_20-_20v2-SBP_8589-444_6f7fc906-19d2-4aef-9ba6-761d19ff191f_5000x.jpg?v=1631838488,32.83,women,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
24,MaterniTee. 4201,burgendy,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/1200_maternitee_solid_burgundy_-_SBP_0531_copy_127484d7-318c-44e4-b143-ba056bee1631_5000x.jpg?v=1631838510,28.14,women,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
25,MaterniTee. 4201,navy,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/1200_maternitee_solid_navy_-_SBP_0555_copy_e4c966aa-974b-4703-8a24-ab976122f796_5000x.jpg?v=1631838516,28.14,women,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
26,Bellbird Tee - P??keko Stripe. 1101,white navy,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/P1060631_5000x.png?v=1631835733,32.83,women,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
27,Whio Tee - Pumpkin Spice. 1002,pumpkin spice,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/1002._20Whio_20Tee_20-_20Pumpkin_20Spice-_202P2A8763_20_1_5000x_3d7cd377-01e5-4bd6-9702-13258a4ef73f_5000x.jpg?v=1631843942,32.83,women,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
28,Ruru Crop Tee - Pinstripe. 1104,burgendy white,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/1104._20Ruru_20Crop_20Tee_20-_20Pinstripe_20-_20Burgundy_20White_20-_20SBP_8296-283_61f536b3-f965-4ac8-962c-f42244ea3e10_5000x.jpg?v=1631842837,26.13,women,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
29,Tui Tee - Mint. 1001,mint,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/1001.tuitee-mint-SBP28695_5000x.jpg?v=1636067261,30.15,women,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
30,Kea Tee - Candy Stripe.,blush,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/1003._20Kea_20Tee_20Candy_20Stripe_20Blush_5000x.jpg?v=1631837247,20.1,kid,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
31,Kea Tee - Candy Stripe.,navy,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/Kea_20tee_20navy_20stripe_5386df71-4b8d-4043-85f9-537e0dca5d3c_5000x.jpg?v=1631837254,20.1,kid,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
32,Weka Kids Tee - Harvest Print. 6201,mint,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/6201._20Weka_20kids_20tee_20-_20Harvest_20print_20-_20mint_20yellowSBP28513_5000x.jpg?v=1636067141,13.4,kid,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
33,Tui Tee. 1001,white,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/294_Image2_199e2f25-65d8-48b1-98ff-790034c14619_5000x.jpg?v=1642551771,30.15,kid,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
34,Tui Tee. 1001,black,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/1001._20Tui_20Tee_20-_20Black_20-_20SBP_7932-95_60773244-3fbe-47b7-b27c-61f6b0787c8b_5000x.jpg?v=1642551771,30.15,kid,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
35,Tui Tee. 1001,burgendy,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/1200_tui_unisex_solid_burgundy_SBP_9625_c442a215-892e-487c-b0fa-b43eeaf1bc31_1200x.jpg?v=1642551771,30.15,kid,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
36,Tui Tee. 1001,green,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/1001._20Tui_20Tee_20-_20Green_20-_20SBP_7985-123_abe2655c-bfae-4d96-a9e3-8c77eb8fab81_5000x.jpg?v=1642551771,30.15,kid,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
37,Tui Tee. 1001,grey marle,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/1001._20Tui_20Tee_20-_20Grey_20Marle_20-_20SBP_8030-146_7fdd0ac8-45c4-466b-a0b2-82f7997d5ed2_5000x.jpg?v=1642551771,30.15,kid,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
38,Tui Tee. 1001,matcha,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/Tui_20tee_20Matcha_5000x.jpg?v=1642551771,30.15,kid,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
39,Tui Tee. 1001,navy,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/1001._20Tui_20Tee_20-_20Navy_20-_20SBP_8016-139_c7b59330-a376-4eb6-a045-862f617a88f5_5000x.jpg?v=1642551771,30.15,kid,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
40,Tui Tee. 1001,pink,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/1001._20tui_20tee_20-_20pink_20-_20SBP28998_e3d9ac6b-899a-4dad-b34e-804f16b65551_5000x.jpg?v=1642551771,30.15,kid,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
41,Tui Tee. 1001,red,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/1001._20Tui_20Tee_20-_20Red_20-_20v2-SBP_8004-133_6f4f1eed-15a9-4aaa-82b6-8c579a5edd0f_5000x.jpg?v=1642551771,30.15,kid,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
42,Tui Tee. 1001,yellow,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/1001._20Tui_20Tee_20-_20Yellow_20-_20v2-SBP_8045-154_51691395-4e87-4d9d-bf7f-8d562e27ec25_5000x.jpg?v=1642551771,30.15,kid,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
43,Ruru Crop Tee - P??keko Stripe. 1104,white navy,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/1104._20Ruru_20Crop_20Tee_20-_20Pukeko_20Stripe_5000x.jpg?v=1634862215,26.13,women,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
44,Whio Tee - Pinstripe. 1002,burgendy white,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/P1060692_5000x.png?v=1631843912,32.83,kid,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
45,Tui Tee - Harvest Print. 1001,mint yellwo,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/1001._20tui_20tee_20-_20harvest_20print_20-_20mint_20yellow_20-_20SBP28853_5000x.jpg?v=1636058725,32.83,women,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
46,Weka Kids Tee - Mint. 6201,mint,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/6201._20Weka_20kids_20tee_20-_20mint_20-_20SBP28442_5000x.jpg?v=1636066956,16.75,kid,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
47,T-shirt Romper - Jacquard Stripe. 6014,,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/SBP22256_5000x.jpg?v=1641959931,30.15,kid,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
48,Hihi Kids Tee - Jacquard Stripe. 6216,white black,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/6216.HihiKidsTee-JacquardStripe-whiteblack-portrait-SBP27952-25_5000x.jpg?v=1641534469,23.45,kid,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
49,Riroriro Tee - Jacquard Stripe. 1106,white black,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/1106.RiroriroTee-JacquardStripe-greywhite-SBP28742_5000x.jpg?v=1641524640,36.18,kid,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
50,Weka Kids Tee - Dusky Blue. 6201,dusky blue,https://cdn.shopify.com/s/files/1/0559/3340/3309/products/6201._20Weka_20kids_20tee_20-_20dusky_20blue_20-_20SBP28190_5000x.jpg?v=1636066939,16.75,kid,little yellow bird,Machine cold wash with like colours. Do not bleach. Hang dry in shade. Do not iron if printed. Do not dry clean. Do not tumble dry.,100% Organic Rain-Fed Cotton,1
